user_id,absolute_purchase_count,average_order_value
3318051.7234216422,1,131.0
1344816.6034452793,1,131.0
50805440.8488066824,1,131.0
17360922.4174805251,1,130.0
89580065.9315532719,1,130.0
61090488.9613703457,1,130.0
8263478975.0153803823,1,130.0
484269874.9639805856,1,130.0
5461037.2897084087,1,130.0
33154801.3376023064,1,129.0
11244054.2177805414,1,129.0
34001109.5893008660,1,129.0
5050331.6599537444,1,129.0
5785039890.6302489421,1,129.0
77029853.6267227104,1,129.0
11394862.3475151142,1,129.0
2013582.5721733859,1,128.0
57488087.0786303417,1,128.0
61389953.5535318141,1,128.0
84275494.2228487521,1,128.0
7337320.6099359731,1,128.0
25845532.1613251814,1,128.0
52477754.7563467825,1,128.0
34302730.6446909649,1,128.0
3562946.9800700991,1,128.0
3048029.9624473822,1,127.0
46883960.6190957761,1,127.0
8206027.9597648346,1,127.0
3292684.9252653864,1,126.0
7970363.0321929359,1,126.0
84804701.0609767420,1,126.0
59373032.3991187304,1,126.0
3158904.4798196476,1,126.0
44468077.6188155771,1,125.0
34251015.3672526882,1,125.0
3285600.5439399395,1,125.0
20126758.6853719024,1,125.0
29135809.8049828412,1,124.0
74980629.0277968957,1,124.0
85265536.4138277437,1,124.0
6283343.2195449706,1,123.0
6959572.6784709792,1,123.0
39840608.0620243295,1,123.0
41904644.7032979505,1,123.0
78710713.2392067740,1,123.0
85169862.5219568589,1,122.0
88461236.7556243582,1,122.0
4314741588.8945045155,1,122.0
15197708.0307731265,1,122.0
3277099.1544751335,1,122.0
16639018.6975919705,1,122.0
70663679.7784057941,1,122.0
25657754.5389902004,1,122.0
67555647.7819115338,1,121.0
7991866.1378276681,1,120.0
52443149.1275754542,1,120.0
5039183135.2699720432,1,120.0
8214299.2030521634,1,120.0
22973713.0783608415,1,120.0
4895144.7355741616,1,120.0
81324083.4482184297,1,120.0
76769290.7382777741,1,120.0
46146978.5100846398,1,120.0
77358157.4999153196,1,120.0
3402018.0291081671,1,120.0
8670634.2015391312,1,120.0
6159964.0799849753,1,119.0
58404409.8347902611,1,119.0
4202240.1647915108,1,119.0
22758259.7142181160,1,119.0
4064709.6809185036,1,119.0
2583761.2257677610,1,119.0
27754794.4046505931,1,119.0
65605548.5393118078,1,119.0
8322894.0493055351,1,118.0
22222567.3132315095,1,118.0
1534773.3101496826,1,118.0
37320008.3341117417,1,118.0
1542029.2179112950,1,118.0
8254867.3099797240,1,118.0
3970244.0843404011,1,118.0
6098526.5113266309,1,118.0
5762277.1115500664,1,117.0
61103004.4108922855,1,117.0
58977276.9949987633,1,117.0
8273908566.5473390997,1,117.0
63582954.2006378969,1,117.0
2989708.3724659137,1,116.0
5060718.9596565990,1,116.0
70978143.1630428206,1,116.0
2241964.8178177438,1,116.0
55484597.5078975459,1,116.0
49068184.0131644651,1,116.0
3511087.0079764455,1,116.0
4103364.9302246103,1,115.0
12344534.0893063989,1,115.0
7639123.9923154617,1,115.0
3435332.1615492469,1,115.0
12509391.0991562676,1,115.0
8822912.1286128560,1,114.0
3385850.7952852405,1,114.0
42675324.3658621899,1,114.0
3962172.0133482614,1,114.0
1647443.2667828920,1,113.0
74848554.8030271897,1,113.0
3232772.8900017776,1,113.0
71260187.7819880287,1,113.0
31298789.9980288359,1,113.0
81093232.4306802216,1,112.0
23571881.8331615126,1,112.0
82400392.9908324838,1,112.0
3958686.6087309428,1,112.0
68350783.9251558329,1,112.0
61380061.8801193763,1,112.0
56116181.3729633377,1,112.0
74723909.7241078259,1,112.0
5502422.3790987476,1,112.0
52073744.5585474753,1,111.0
6095713.4538626752,1,111.0
2003912.9760669661,1,111.0
2456393477.5274765122,1,111.0
40303235.2410831956,1,111.0
5857016.5621861575,1,111.0
67425241.5630895543,1,111.0
5501418.9433200969,1,111.0
1667033.4137815739,1,111.0
8363038.7011749668,1,111.0
26772644.3702713592,1,111.0
7200456.5207277827,1,110.0
80398780.9551070781,1,110.0
18724686.8012593017,1,110.0
19051578.9987004732,1,110.0
1775013.3896127263,1,110.0
2449114.2763043847,1,110.0
3517925.3227970426,1,110.0
46637206.8022807630,1,110.0
88818213.3581061218,1,110.0
79214612.7407451783,1,110.0
3195540.9332420628,1,110.0
5910494.8390942821,1,109.0
4318527027.1396086358,1,109.0
76814224.5351128373,1,109.0
57237375.7708340805,1,109.0
3233712.0355007382,1,109.0
7350209690.8160509403,1,109.0
5027137.8356570660,1,109.0
70273900.3717271442,1,109.0
7890615.0225530592,1,109.0
37587826.1974136781,1,108.0
5604587.3755072537,1,108.0
1162127.7258009994,1,108.0
3921417.7949867132,1,108.0
63336637.2279943127,1,108.0
55610405.6968910754,1,108.0
21188888.1287984736,1,108.0
83509896.1101407720,1,108.0
7340885.1733336620,1,107.0
3194418462.2485419407,1,107.0
50169177.1164239240,1,107.0
39124975.6115059812,1,107.0
31060017.1204528024,1,107.0
44364780.4705811992,1,106.0
55570200.4023713914,1,106.0
57499982.4479614398,1,106.0
6060121.4543960744,1,106.0
2582271.7133359448,1,106.0
19419805.4591946938,1,106.0
10489971.5323131165,1,106.0
61577291.2144566004,1,106.0
7528571.7813360805,1,106.0
9584008.2004173620,1,106.0
44208623.4340317802,1,105.67
27815556.2090097227,1,105.0
77713003.6357610057,1,105.0
88637248.0603138171,1,105.0
2546049.6626963713,1,105.0
9222870.9095775010,1,105.0
18564648.4162352916,1,104.0
8586642.3694137955,1,104.0
1606543.9019935467,1,104.0
7581292.6376201300,1,104.0
3952536.1153406582,1,104.0
3589790.3119302179,1,104.0
34044207.6843308841,1,104.0
85787365.3279428435,1,104.0
8700955.1584521806,1,104.0
55859279.1828704348,1,104.0
33022310.8291424414,1,104.0
1317256.8451359656,1,104.0
57062019.1930840950,1,104.0
1282829.2912367074,1,104.0
2558174.5910644189,1,103.0
9234069.4874293038,1,103.0
71187662.8657925212,1,103.0
8014383.6761870521,1,103.0
8391087.6580778035,1,103.0
9052157.9901549579,1,103.0
5054327.7063932812,1,103.0
66436096.0118950287,1,103.0
4546674.9168389614,1,103.0
6044369.0763862711,1,103.0
40812828.6666611837,1,102.0
7172054.6394028971,1,102.0
6382777.8321129293,1,102.0
2752308970.0692194532,1,102.0
66572919.0070303795,1,102.0
2380209.7776903294,1,102.0
4594297.6618190263,1,102.0
28284205.9810024272,1,102.0
3370196.0460875623,1,102.0
5921104.7767059415,1,101.0
29035347.8015724334,1,101.0
7011382.8362674713,1,101.0
4729706.4715372333,1,101.0
5049679269.2877748576,1,101.0
3006717593.4039698577,1,101.0
1908131629.6568085434,1,100.0
4006408.4191828877,1,100.0
1463210.0055216168,1,100.0
78088542.4349978114,1,100.0
55689084.7063063065,1,100.0
7774428.3017818390,1,100.0
5736532689.1280896266,1,100.0
32112446.4717494797,1,100.0
83157887.0994542092,1,100.0
5051981.5649537648,1,100.0
37409739.2479799624,1,100.0
45440207.6630333190,1,100.0
8397059.8634946591,1,100.0
35711520.4643729521,1,100.0
34709963.4596640590,1,99.0
30352177.4590717994,1,99.0
20642408.1006700881,1,99.0
2072888.9498118021,1,99.0
1852882.2812416843,1,99.0
69692269.6324291600,1,99.0
50640660.9007425824,1,99.0
9316296.6895701928,1,99.0
1326058.1494076845,1,99.0
6574805.3436225086,1,99.0
4947085.9387818903,1,99.0
23329127.3308417947,1,99.0
6952489.3805781228,1,99.0
10941030.2175902271,1,99.0
54227281.3443007793,1,99.0
6853761656.0131222850,1,99.0
2414029.4775008968,1,99.0
76261339.4275213567,1,99.0
80295776.0612534423,1,99.0
43204139.2810719032,1,99.0
63078466.0698615067,1,99.0
7028601.6018983018,1,98.0
24051998.6799144387,1,98.0
34976491.2114125776,1,98.0
9202289.9931006292,1,98.0
64707869.9107693145,1,98.0
1396456.6482506733,1,98.0
1587754.2157731656,1,98.0
82769036.0910249611,1,98.0
6365977.5020097024,1,98.0
7531952.8659763808,1,98.0
3612440628.1896153694,1,98.0
4312288.1910940997,1,98.0
52862856.2554999204,1,98.0
77589527.0276705370,1,98.0
63119766.2282574718,1,98.0
28171746.6331452217,1,98.0
6494158.4167700899,1,98.0
4911454.7177220024,1,98.0
2065226.2712631797,1,98.0
78113847.9152616369,1,98.0
29836460.5039155988,1,98.0
7327276.4790066181,1,97.0
18826010.1177085691,1,97.0
6961838.2919122157,1,97.0
80052422.3313734927,1,97.0
69531375.3245954092,1,97.0
61281438.1815337540,1,97.0
41521598.5143422341,1,97.0
68948805.5649073366,1,97.0
2765238449.6586996303,1,97.0
78395480.3447267915,1,97.0
5584543.6745627539,1,97.0
5561956.8525640382,1,97.0
28884221.1994535006,1,97.0
23966515.1259247965,1,97.0
66762101.4386648630,1,96.0
2922359.8678257138,1,96.0
4186237.2268701556,1,96.0
23412424.1031242780,1,96.0
79677269.4180879894,1,96.0
2683899.4810834084,1,96.0
7179770.4251022266,1,96.0
80381756.0295134079,1,96.0
1720059.7980376290,1,96.0
8857856483.8004073762,1,96.0
9202387.7945688007,1,96.0
80536550.4410904175,1,96.0
6147800.2522240679,1,96.0
87252370.8743434151,1,96.0
38990438.1040760285,1,96.0
78106766.0535705085,1,96.0
1477673.1682973285,1,96.0
65224534.5204315996,1,96.0
27934793.9232963542,1,96.0
53311820.2795082545,1,96.0
76881246.6635124338,1,96.0
66744288.9282795542,1,96.0
1964254355.8801701025,1,96.0
5934688.8369478246,1,95.0
1662132.7705678436,1,95.0
41612188.2961405980,1,95.0
5469445.5162537928,1,95.0
3591907.4452081930,1,95.0
78091932.1682067766,1,95.0
45277194.9362696963,1,95.0
4951108.2778514025,1,94.0
26923382.2344097794,1,94.0
37616300.9841989253,1,94.0
51473797.3600857770,1,94.0
41074384.6453239211,1,94.0
60884649.3274819122,1,94.0
69933106.8605034885,1,94.0
11383596.2291019550,1,94.0
3274035.7886971888,1,94.0
8504426.1216196705,1,94.0
7030108.5593636316,1,94.0
10111055.8768683862,1,94.0
78595868.1512099749,1,94.0
77931886.2892148487,1,94.0
6541037.7464446794,1,94.0
4211935.8810857498,1,94.0
6980964.7715707399,1,93.0
88841711.9549610063,1,93.0
63999151.9872059715,1,93.0
2306614.9143424249,1,93.0
42473754.2622782636,1,93.0
7702417.5110281635,1,93.0
5930841.3387056624,1,93.0
2220756.1679620005,1,93.0
29012834.8786573186,1,93.0
4479256.6316064249,1,93.0
3124316.3000810644,1,93.0
5649103.1235825158,1,93.0
58202770.9352561653,1,92.0
45307195.4778895431,1,92.0
42463554.1409769202,1,92.0
66925511.8147430585,1,92.0
7200301.2334827190,1,92.0
37250294.4002346037,1,92.0
58847820.9882992470,1,92.0
36636315.3763957890,1,92.0
7150186.6926554484,1,92.0
44220779.5067468026,1,92.0
2920530.7615095038,1,92.0
2794121.3808098678,1,92.0
6601503.8992406950,1,92.0
7511439.0962681263,1,92.0
76589332.6790534083,1,92.0
68709941.9241203499,1,92.0
4040287.7226508684,1,92.0
34893677.5986111507,1,92.0
4956831.5685051736,1,92.0
76426835.8645612742,1,92.0
23754938.4809580024,1,92.0
5955469534.0943203591,1,92.0
7614640.4464730476,1,92.0
74206339.1857618156,1,92.0
81894085.3422774223,1,92.0
34618547.3297655232,1,92.0
1719446.5752948453,1,92.0
22419726.6739298007,1,92.0
4271969.9589215341,1,91.0
18999567.7932809446,1,91.0
6734225.7234108378,1,91.0
54377925.8475765994,1,91.0
4571790.4716367763,1,91.0
38690208.7182176252,1,91.0
45048252.2420963640,1,91.0
67638750.9021490779,1,91.0
23684852.7409567673,1,91.0
8563672023.4470210271,1,91.0
8102096.9061340154,1,91.0
3702643.5920822410,1,90.0
93208681.4784997969,1,90.0
14297973.3454104875,1,90.0
3880842.7234357285,1,90.0
1919550.7510296150,1,90.0
77327517.5603080726,1,90.0
69008080.7918925068,1,90.0
73122682.2269869827,1,90.0
58568906.5092468761,1,90.0
47123059.7487136972,1,90.0
3448681.1233457247,1,90.0
9158325.4927360836,1,90.0
33727882.2877204595,1,90.0
44200284.5307032834,1,90.0
6424047.8666679089,1,90.0
11352452.9423487904,1,90.0
6667186.4705493952,1,90.0
48517782.6581183636,1,90.0
1442181.1876979854,1,90.0
10092926.3786306416,1,90.0
11429624.0505703180,1,90.0
1131754.5265277968,1,90.0
64742452.6990095471,1,89.0
56969245.0794104270,1,89.0
47875006.0956034934,1,89.0
88890409.0907454901,1,89.0
7509303346.8821447922,1,89.0
8315543.6828475045,1,89.0
55551865.7737301653,1,89.0
2708313.8991739258,1,89.0
14010753.6803494599,1,89.0
11651833.7671554272,1,89.0
86074018.9561167077,1,89.0
26725725.4543798623,1,89.0
67357465.5172454961,1,89.0
24006366.1954329758,1,89.0
1521415006.8547838009,1,89.0
76236262.3256398802,1,89.0
6273742.7608658637,1,89.0
16376869.9874342879,1,88.0
56058107.1090429889,1,88.0
8978772.4955738043,1,88.0
6339343.8838216191,1,88.0
3087694.4745898961,1,88.0
69515603.8086432782,1,88.0
47809082.2700865658,1,88.0
4708662.4152953682,1,88.0
72038010.9868034309,1,88.0
3508378.0798934557,1,88.0
84510480.2085066526,1,88.0
3672912.9850906649,1,88.0
82616163.0426166700,1,88.0
85300829.7007575520,1,88.0
75611414.7949596702,1,88.0
8619226.0779357153,1,88.0
81444980.8487304711,1,88.0
5365503.8577707049,1,88.0
33437776.5040809109,1,88.0
82626182.5580281696,1,88.0
4651836.9525447719,1,87.0
6187495.0106411561,1,87.0
7528628.4608806903,1,87.0
6809600.2578767288,1,87.0
39887388.4118342505,1,87.0
52842299.0972144749,1,87.0
22857919.0356368006,1,87.0
78119366.4954012793,1,87.0
16781365.5167027314,1,87.0
6614915.9778990786,1,87.0
7239310.4510170747,1,87.0
58083221.3332935704,1,87.0
7098458.6529178160,1,87.0
7403204.3264957893,1,87.0
29329921.1682835265,1,87.0
3877486.7761649558,1,87.0
3759465.8622559344,1,86.0
8076546.3814078834,1,86.0
63719715.5964715179,1,86.0
30682974.8537804631,1,86.0
7087497059.2441082427,1,86.0
7569695.7086930682,1,86.0
8274843.7944298261,1,86.0
35347718.5076451257,1,86.0
5448650.2098499254,1,86.0
89614760.0710580726,1,86.0
7531411.0671848095,1,86.0
71577991.6929043696,1,86.0
5731385.0118976085,1,86.0
72288121.2421957171,1,86.0
4773984.3495123536,1,86.0
1016446.8237887674,1,86.0
67199937.0839483428,1,86.0
4003292.1841257318,1,86.0
6085157.6522638010,1,86.0
4941025.1037689726,1,86.0
50524891.0248544815,1,86.0
7522467.8202531856,1,86.0
19538850.4860675683,1,86.0
1421856.0079266060,1,86.0
4491618.5629278395,1,86.0
66546232.8761568990,1,86.0
8625447.1591683262,1,86.0
5941705.3208072194,1,86.0
7266315847.3933453880,1,86.0
2327591.8383238956,1,86.0
2924215.0352437879,1,86.0
30072670.7590340040,1,86.0
6406174.6400107326,1,86.0
3855098781.8871500534,1,85.5
5555029.1780152336,1,85.0
8367098267.6266306459,1,85.0
7804688.9390238176,1,85.0
68123533.2163387749,1,85.0
36081120.9781065736,1,85.0
6762805.6017188798,1,85.0
8350624.0488361089,1,85.0
66999027.0229648490,1,85.0
12980467.8586280455,1,85.0
8319735.2431028247,1,85.0
3559702.8102516207,1,85.0
75449906.0465740489,1,85.0
24169354.1033931776,1,85.0
49272657.0374753028,1,85.0
4057017.7445500408,1,85.0
31634486.5789704122,1,85.0
22626490.1144906377,1,85.0
32537323.1786293821,1,85.0
83008565.9882087584,1,85.0
22301850.7055592545,1,85.0
76356424.0978454972,1,85.0
41170608.3749741399,1,84.0
47004130.2614985916,1,84.0
9039571.9454436357,1,84.0
47300109.6237634766,1,84.0
72957336.1004222273,1,84.0
3133775.9156295221,1,84.0
38807944.2775419825,1,84.0
4776388.1769463257,1,84.0
6925264.7236399265,1,84.0
45333280.3272952755,1,84.0
71698975.4988844497,1,84.0
68810872.5074560693,1,84.0
18959111.1595509886,1,84.0
85716296.2746032609,1,84.0
24164594.4598368539,1,84.0
78767229.7873550362,1,84.0
6956769.0761317548,1,84.0
8942620.3768210351,1,84.0
48759743.3897304613,1,84.0
35776748.8724446726,1,84.0
66003152.6293590689,1,84.0
82844534.6436445101,1,84.0
65796992.6677179699,1,84.0
2422991177.9011347046,1,84.0
33441899.6129787929,1,84.0
59984887.3998777935,1,84.0
52206227.1304942050,1,83.0
54064006.4612083157,1,83.0
6948012.9754264018,1,83.0
21509530.5446744309,1,83.0
48907950.3864926902,1,83.0
2335262.1250213439,1,83.0
6359627.3798772018,1,83.0
24304271.4330042107,1,83.0
6789255.8149326021,1,83.0
12918996.0504047773,1,83.0
2917534.5056390033,1,83.0
57331972.5170829627,1,83.0
57813325.3678451216,1,82.0
19873344.4999466945,1,82.0
31144747.8079100313,1,82.0
8252618717.0494009861,1,82.0
6212731.0009421838,1,82.0
6866245.1904282400,1,82.0
69713248.5059349258,1,82.0
88839956.1260646312,1,82.0
3060968189.0797537444,1,82.0
7620383.9581361736,1,82.0
6390320.2348413457,1,82.0
56110190.2206479626,1,82.0
14852669.9791388097,1,82.0
1806399.4725727058,1,82.0
1076048999.1524631135,1,82.0
3969719.1370988267,1,82.0
11026237.6695291303,1,82.0
6124369.2118584602,1,82.0
9133428.2538890525,1,81.0
2684090.0831718948,1,81.0
86506239.5873574585,1,81.0
59881976.1815940735,1,81.0
1773396.0419473781,1,81.0
25751116.8740706267,1,81.0
7848612.5364146017,1,81.0
56625395.7315960485,1,81.0
71809229.6889565634,1,81.0
53386672.0195873047,1,81.0
33274361.4713446044,1,81.0
57328124.6848846028,1,81.0
84080911.7958476288,1,80.0
12557240.6917222125,1,80.0
6112176882.5497379571,1,80.0
4828068.2073927850,1,80.0
4244063.5746229815,1,80.0
31508986.6211752903,1,80.0
5442666.6069210320,1,80.0
3191154706.8263425472,1,80.0
4284305324.1896487358,1,80.0
8615072.6619063078,1,80.0
76647866.4324085605,1,80.0
2127367.4441935233,1,80.0
5534507.9883804494,1,80.0
7356019.3663162103,1,80.0
59044937.5350894136,1,80.0
8478888.8486003629,1,80.0
63884332.6008916710,1,80.0
78124649.1656587707,1,80.0
84172914.5775541079,1,80.0
52931639.4509960949,1,80.0
3239161.4615679765,1,80.0
29625533.6319169088,1,80.0
68346527.0844051631,1,79.0
2414762.3155087525,1,79.0
34337826.8589907777,1,79.0
47327205.6325472260,1,79.0
4115432.9849138741,1,79.0
82288674.1418835263,1,79.0
5797185.5565350475,1,79.0
23049349.8568567171,1,79.0
5786172.1537126919,1,79.0
8608966.1893326710,1,79.0
60554403.6518704294,1,79.0
6529983.5567562804,1,79.0
1513854.4372984826,1,79.0
33374347.9195100558,1,79.0
6190624.8931186607,1,79.0
4690383.2184789524,1,79.0
1165995.5956787568,1,79.0
5013288.8674440820,1,79.0
1907946.0838810934,1,79.0
7851717310.4801484131,1,79.0
55876955.1461572499,1,79.0
3634722.5332335025,1,79.0
1181671929.7227404022,1,79.0
66586954.9090439023,1,79.0
4484161.8947884851,1,79.0
1750371.7249808647,1,79.0
98737231.6995342156,1,79.0
41141552.8387155159,1,79.0
7021233.6876778352,1,79.0
6912309.8730595992,1,79.0
8905000.7139776419,1,79.0
52768784.2327124854,1,79.0
19275645.5139195959,1,79.0
90778964.2302489928,1,79.0
6948517.7826846100,1,79.0
91518233.2791103693,1,78.5
8698666737.1710911998,1,78.0
59199504.6442886361,1,78.0
17209917.8498366479,1,78.0
77549456.4000160007,1,78.0
1132369.2816052952,1,78.0
2638531.4937946565,1,78.0
5073051.0072849842,1,78.0
8882998.2908489159,1,78.0
77740062.7146345636,1,78.0
55847223.9986381572,1,78.0
87464267.0084919923,1,78.0
4199051.4595175442,1,78.0
71278332.7023651906,1,77.0
3903259.6420982880,1,77.0
9692619.6154700763,1,77.0
1452482.7324331777,1,77.0
7652255.0101230871,1,77.0
3777881.8197329849,1,77.0
4285173.0566058301,1,77.0
50844046.9564028621,1,77.0
58602824.1798462461,1,77.0
8048203.9183206021,1,77.0
75226916.3196630292,1,77.0
65404110.4294747844,1,77.0
1811862.9527400954,1,76.0
1349811.1244559364,1,76.0
1601634.7430563339,1,76.0
99826321.7020196151,1,76.0
7900127.6292792546,1,76.0
27946409.7040300456,1,76.0
8526613234.8674806597,1,76.0
49625864.9176816663,1,76.0
83324589.4043967351,1,76.0
13939412.7536118892,1,76.0
5810898.6934583450,1,76.0
63478695.0837863375,1,76.0
2502277.1517433932,1,76.0
52083507.8774663935,1,76.0
77461948.4804221368,1,76.0
73739017.8732867733,1,76.0
27980720.8947731814,1,76.0
1939811.6948974674,1,76.0
23060159.8817366259,1,76.0
7153024.5115370134,1,76.0
7149418.0554548662,1,76.0
74826760.8268644803,1,75.0
3365134.0673833488,1,75.0
11042625.9465902773,1,75.0
42898775.5372388229,1,75.0
5402809.0916803278,1,75.0
5467717.9448603297,1,75.0
42708046.4152584281,1,75.0
28506686.6755042584,1,75.0
31588757.8825339636,1,75.0
49358925.4763310482,1,75.0
69289177.2712829976,1,75.0
4645810.6414891428,1,75.0
29213420.6137198014,1,75.0
37200331.0541488328,1,74.0
20718298.6808598428,1,74.0
7070291.4775984721,1,74.0
39913337.5078425632,1,74.0
48729405.8068709539,1,74.0
23761519.9043529493,1,74.0
48154162.5010970818,1,74.0
78536888.1867075857,1,74.0
6826941.5434656989,1,74.0
5788686572.5981505502,1,74.0
37383357.2206535308,1,74.0
85065615.9182483522,1,74.0
71285854.2587994288,1,74.0
83072571.2219987254,1,74.0
7905430175.6891710704,1,74.0
89960826.1583245929,1,74.0
19776395.6991230845,1,73.0
3008670.3250240015,1,73.0
29973724.4702575659,1,73.0
1384229.1647560493,1,73.0
6471483.5221877990,1,73.0
82858250.0760247395,1,73.0
4186517.6481556302,1,73.0
7771300.1338167684,1,73.0
7963872501.7280985193,1,73.0
6258055.5394754419,1,73.0
51986505.2747565154,1,73.0
63566671.0624139016,1,73.0
67431671.1651955470,1,73.0
89817778.2961109026,1,73.0
28905204.2373409713,1,73.0
11751524.1233943964,1,73.0
6266467.7992501797,1,73.0
39965653.0318600367,1,73.0
2554609494.2346657395,1,73.0
38820363.2818595515,1,72.0
1585309.6580304644,1,72.0
7378247.2288341132,1,72.0
30986155.2819672189,1,72.0
31950543.1898138464,1,72.0
39639019.8826655065,1,72.0
66110580.3915490917,1,72.0
4983577.8461145532,1,72.0
2379851873.3035650084,1,72.0
62526775.3330591472,1,72.0
6147283.5287339204,1,72.0
91081437.4176468529,1,72.0
38538077.3398709669,1,72.0
44050879.9039342218,1,72.0
28469804.2841019579,1,72.0
2681069.0750146189,1,72.0
90640042.4789797090,1,72.0
28471582.5014474639,1,72.0
22809713.5594396469,1,72.0
58535639.3555391988,1,72.0
47865957.1450554660,1,72.0
7945395.8197113765,1,72.0
83318375.5690486321,1,72.0
8514502.1927548910,1,72.0
2201383.2119496784,1,71.0
6709518.3773334846,1,71.0
3810063772.2479894157,1,71.0
4042858.3888779946,1,71.0
3827230.3533086822,1,71.0
6329222.4077008311,1,71.0
50394923.2952435045,1,71.0
36592704.2276068785,1,71.0
7676671.1176734435,1,71.0
18171656.8464996756,1,71.0
32439085.2055424151,1,71.0
1380507.2487426376,1,71.0
7287329.6250817980,1,71.0
72449605.4329856695,1,71.0
2082729.0477339221,1,71.0
28193094.1619179501,1,71.0
24745771.8606465125,1,71.0
90374652.8048607690,1,71.0
7486503607.6799883479,1,71.0
50569879.3752778091,1,71.0
52873910.3837820346,1,71.0
21199689.9636890755,1,71.0
38597663.4917826189,1,71.0
76640124.2117888713,1,71.0
53132817.7758017210,1,71.0
6139519660.0542827101,1,71.0
21819616.7879365690,1,71.0
7940945.2925551216,1,71.0
82278834.0437907358,1,71.0
6584802.2768783050,1,71.0
6672635860.5383572535,1,71.0
7444839.8804218896,1,71.0
8646619.3463076710,1,71.0
54389014.0787674086,1,71.0
7980854.4779699400,1,70.0
9271679.7821879014,1,70.0
1181271.2559991025,1,70.0
31229170.2945226603,1,70.0
1398743.9446501908,1,70.0
10469704.3472380781,1,70.0
18977884.9487126016,1,70.0
90441331.9685487571,1,70.0
7581468.6871965622,1,70.0
44316604.1189096693,1,70.0
5818334.2988219400,1,70.0
8863355.4914234319,1,70.0
5191278.7358335539,1,70.0
77327261.9614153178,1,70.0
1367614.4912810709,1,70.0
78979530.8829741899,1,70.0
5925851.9554360524,1,70.0
66793226.8520233559,1,70.0
86939274.9526508063,1,70.0
84404754.7597435906,1,70.0
14427748.6131716710,1,70.0
1989417.5184999300,1,70.0
24216413.3568094065,1,70.0
84496993.3019099787,1,69.0
57032373.6609455190,1,69.0
81176111.0310368280,1,69.0
4670841.6660469429,1,69.0
55320022.9694600525,1,69.0
7725658.2117768050,1,69.0
5402723.9681886212,1,69.0
1760327.1126266238,1,69.0
60290905.3120917328,1,69.0
5940658266.3455244663,1,69.0
45244493.0702066140,1,69.0
9162393.3139216792,1,69.0
3306493.6869699768,1,69.0
88416652.0838323875,1,69.0
7410716.2746943114,1,69.0
63322638.6145263794,1,69.0
9086711895.7106781995,1,69.0
8897760.4048514573,1,69.0
44771210.2314933209,1,69.0
82736940.6582572177,1,68.0
62367831.6101573204,1,68.0
29570964.3192916968,1,68.0
6295459.5314511143,1,68.0
90422982.2543893019,1,68.0
89736817.8673115024,1,68.0
32964131.2305658200,1,68.0
71510217.3315206080,1,68.0
25060616.2829422023,1,68.0
2739425.0432989823,1,68.0
65904468.2920700958,1,68.0
16452090.3561030142,1,68.0
26003572.1132400750,1,68.0
76654420.3019926863,1,68.0
52565912.2309852051,1,68.0
81446984.1609942483,1,68.0
5309497742.4560578847,1,68.0
43950878.2847092801,1,68.0
44974147.5717650402,1,68.0
62856019.3238415642,1,67.0
12616947.5651073543,1,67.0
1803200.7777857363,1,67.0
3436758.3540022393,1,67.0
50234006.7156805216,1,67.0
7228205337.7017500982,1,67.0
69080739.9100349214,1,67.0
52963408.8320264398,1,67.0
28569564.3821183207,1,67.0
27091777.7996598878,1,67.0
637884255.3997903180,1,67.0
7483078.1076858608,1,67.0
79080724.0148001328,1,67.0
3232207.0128565897,1,67.0
4178087.7032911177,1,67.0
2516229.6115027745,1,67.0
5958762.0643846515,1,66.0
10269098.5703813861,1,66.0
7672681.6997556283,1,66.0
11766732.8000293665,1,66.0
33228466.7506889878,1,66.0
86388013.6727453761,1,66.0
1280111349.1479378569,1,66.0
45812920.1745374710,1,66.0
56981615.2873969327,1,66.0
2571967530.2221797757,1,66.0
1554450.8430552983,1,66.0
5041130.4127815311,1,66.0
56494469.6974953877,1,66.0
13364975.1358294130,1,66.0
87600401.0863764142,1,66.0
4876835.9267582756,1,66.0
83486645.0419878784,1,66.0
11251067.8076493504,1,66.0
8814952.6174853430,1,65.0
79219690.8483166390,1,65.0
64327920.9668348160,1,65.0
60670652.1232989037,1,65.0
3336646.4974569457,1,65.0
5493040.3439425467,1,65.0
6653444.2272771449,1,65.0
1550859.5605002123,1,65.0
1972984.6707484339,1,65.0
3854148056.2149365655,1,65.0
87978859.5425554329,1,65.0
3138661.7215424304,1,65.0
67692146.5227615799,1,65.0
79553165.4071602117,1,65.0
64653336.4646158623,1,64.0
36185608.4688744734,1,64.0
11064650.6068648711,1,64.0
71985328.5213385555,1,64.0
1052482.1904194731,1,64.0
5216629.5530468973,1,64.0
3678796.0209524077,1,64.0
50459060.2091794479,1,64.0
52687165.0903734385,1,64.0
31940764.0532258933,1,64.0
1300033.4750122266,1,64.0
19569327.4509171845,1,64.0
53066733.3024849807,1,64.0
58454116.2497862183,1,64.0
75946438.5225154555,1,63.5
5038082.1213644469,1,63.0
10828522.4098051399,1,63.0
7943950.0170510912,1,63.0
70825378.7231985352,1,63.0
44590577.0501187299,1,63.0
48950292.7220423425,1,63.0
5298595.3824316171,1,63.0
15485284.9465721193,1,63.0
7122244.8452189284,1,63.0
91803638.1469968399,1,63.0
5323353.2186165169,1,63.0
9147324811.3340748180,1,63.0
2459937.2318206302,1,63.0
67300719.0613628944,1,63.0
